"country";"Tercera";"Account_Name";"Account_ID_18";"accCreatedDate";"Opp_18";"oppPrimary_Deal_Services__c";"cupones";"Cash_in_USD"
"PE";"Injections";"Medibell 2";"0014600000occUlAAI";"2015-05-15";"00646000004ZeJQAA0";"Laser Skin Resurfacing";7;382.72
"PE";"Inline Skating";"Roller Street Perú";"0014600000ocUI1AAM";"2016-10-06";"00646000004ZfpKAAS";"Skating  Inline / Roller  Recreational";11;225.72
"PE";"Jewellery";"ANDREW BIJOUX";"0014600000ocXDqAAM";"2014-10-10";"00646000004ZdfLAAS";"Apparel & Accessories  Jewelry Set";3;469.40
"PE";"Jewellery";"Andrew Jewls";"0014600000ocXamAAE";"2014-12-30";"00646000004Zds6AAC";"Apparel & Accessories  Jewelry Set";31;283.12
"PE";"Jewellery";"Areté";"0014600000ocXvZAAU";"2015-11-06";"00646000004ZekMAAS";"Apparel & Accessories  Fashion Jewelry  Bracelets  Womens";2;58.03
"PE";"Jewellery";"Areté";"0014600000ocXvZAAU";"2015-11-06";"00646000004ZevhAAC";"Apparel & Accessories  Fashion Jewelry  Bracelets  Womens";3;80.94
"PE";"Jewellery";"Claudia Navarro";"0014600000ocYB9AAM";"2013-03-27";"00646000004ZakWAAS";"";115;2136.57
"PE";"Jewellery";"Claudia Navarro";"0014600000ocYB9AAM";"2013-03-27";"00646000004ZakZAAS";"";11;430.06
"PE";"Jewellery";"Diamantes Peruanos EIRL";"0014600000ocXSZAA2";"2017-01-25";"00646000004Zg7OAAS";"Apparel & Accessories  Diamond Jewelry  Rings  Fancy Engagement Rings";1;607.83
"PE";"Jewellery";"Diamantes Peruanos EIRL";"0014600000ocXSZAA2";"2017-01-25";"00646000004Zg8JAAS";"Apparel & Accessories  Diamond Jewelry  Collections";2;256.57
"PE";"Jewellery";"FEWICHITA ACCESORIOS";"0014600000ocWjMAAU";"2014-04-10";"00646000004Zd53AAC";"Apparel & Accessories  Girls  Hats & Caps";24;292.49
"PE";"Jewellery";"Infinity Company";"0014600000ocYkaAAE";"2015-12-22";"00646000004Zf0bAAC";"Apparel & Accessories  Jewelry  Rings  Girls";77;820.82
"PE";"Jewellery";"Silversense";"0014600000ocYkUAAU";"2014-02-06";"00646000004Zce8AAC";"Watches & Accessories";8;146.37
"PE";"Kitchen Accessories";"CHURIS DEL PERU";"0014600000ocYGRAA2";"2013-05-23";"00646000004ZbKaAAK";"Home & Garden  Kitchen Appliance Accessories";233;5090.82
"PE";"Kitchen Accessories";"Cristar";"0014600000ocYPfAAM";"2013-09-19";"00646000004ZcR1AAK";"Home & Garden  Kitchen Appliance Accessories";2;23.82
"PE";"Kitchen Accessories";"Galpón y Tres Piezas E.I.R.L.";"0014600000ocWedAAE";"2014-04-30";"00646000004Zd5yAAC";"Furniture  Room Dividers";25;200.07
"PE";"Kitchen Accessories";"Rafael Gutierrez Saavedra";"0014600000ocYP7AAM";"2013-06-12";"00646000004ZcVKAA0";"Home & Garden  Home Accessory";27;1228.80
"PE";"Kitchen Accessories";"Severin";"0014600000ocUApAAM";"2017-06-12";"00646000004ZgW4AAK";"Home & Garden  Cooking Appliances";4;158.71
"PE";"Kitchen Accessories";"SMP Distribuciones";"0014600000ocYHRAA2";"2013-02-26";"00646000004ZcLoAAK";"Home & Garden  Kitchen Appliance Accessories";26;263.29
"PE";"Kitchen Accessories";"Whirlpool - PE";"0014600000ocdJTAAY";"2015-04-26";"00646000004ZeHoAAK";"Home & Garden  Storage & Organization  Kitchen";1;381.19
"PE";"Language Course";"Ceip Centro Educacional De Idiomas Del Peru";"0014600000ocghWAAQ";"2015-06-01";"00646000004ZePvAAK";"Language Course  English";2;401.96
"PE";"Language Course";"Engoo - CL";"0014600000ocX4aAAE";"2016-06-08";"00646000004ZfVaAAK";"eLearning";2;42.15
"PE";"Language Course";"FrançaisAZ - CL";"0014600000p4d7mAAA";"2016-01-11";"00646000006RaZ1AAK";"eLearning";1;29.02
"PE";"Language Course";"Massaber";"0014600000ocYRcAAM";"2013-09-23";"00646000004ZaneAAC";"Language";3;44.90
"PE";"Language Course";"Oxford English - CL";"0014600000ocWVjAAM";"2015-12-29";"00646000004Zf2qAAC";"eLearning";1;19.85
"PE";"Language Course";"Oxford IELTS - CL";"0014600000ocWX7AAM";"2016-01-07";"00646000004Zf2nAAC";"eLearning";1;27.18
"PE";"Language Course";"Universidad24.com - PE";"0014600000ocUOrAAM";"2014-02-19";"00646000004ZchlAAC";"Language";17;363.48
"PE";"Language Course";"z OUT - London Institute (Kaleidoscope Global LLC) - PE";"0014600000ocY6IAAU";"2013-05-03";"00646000004ZcUXAA0";"Language";93;2671.10
"PE";"Laser Hair Removal";"Depilart Perú";"0014600000ocWdrAAE";"2014-05-02";"00646000004ZdA3AAK";"IPL Hair Removal";8;738.87
"PE";"Laser Hair Removal";"Hawka Spa";"0014600000ocgGkAAI";"2015-06-15";"00646000004ZePGAA0";"Laser Hair Removal";3;237.33
"PE";"Laser Hair Removal";"Medibell";"0014600000ocUIqAAM";"2016-01-22";"00646000004ZfBGAA0";"Laser Skin Resurfacing";4;120.96
"PE";"Laser Hair Removal";"Tikay Surquillo";"0014600000ocapeAAA";"2016-04-13";"00646000004ZfNtAAK";"IPL Hair Removal";2;87.97
"PE";"Laser Hair Removal";"Tikay Surquillo";"0014600000ocZgyAAE";"2014-03-21";"00646000004ZcutAAC";"IPL Hair Removal";46;4903.58
"PE";"Laser Skin Resurfacing";"Dr. Espinoza Khori Spa";"0014600000oce2BAAQ";"2016-12-12";"00646000004Zg1LAAS";"Laser Skin Resurfacing  Fractional  Branded (Fraxel)";8;634.10
"PE";"Leisure Parks";"Circo Hermanos Fuentes Gasca";"0014600000ocU0KAAU";"2017-05-31";"00646000004ZgPGAA0";"Circus";5;41.23
"PE";"Leisure Parks";"Rancho aventura";"0014600000ocYBEAA2";"2013-05-10";"00646000004ZcQHAA0";"Leisure Park";1291;12804.48
"PE";"Leisure Parks";"Teddys Club";"0014600000ocUCpAAM";"2016-07-27";"00646000004ZfjmAAC";"Leisure Park";32;131.04
"PE";"Leisure Sports";"Cantolao Sede San Isidro (Nueva Cuenta)";"0014600000ocUF6AAM";"2016-08-05";"00646000004ZfjrAAC";"Soccer / Football  Recreational";12;665.25
"PE";"Leisure Sports";"Club Nacional de Football";"0014600000ocWavAAE";"2014-03-19";"00646000004ZcrVAAS";"Soccer / Football  Recreational";9;154.55
"PE";"Leisure Sports";"El Futbolon";"0014600000oce3HAAQ";"2015-07-09";"00646000004ZeTMAA0";"Soccer / Football  Bubble";27;1326.54
"PE";"Leisure Sports";"Escuela de Fútbol PRO";"0014600000ocYU6AAM";"2013-03-14";"00646000004ZcAZAA0";"Football  American  Recreational";31;235.19
"PE";"Leisure Sports";"Juventus Academy Perú";"0014600000ocXzQAAU";"2016-08-17";"00646000004ZfkKAAS";"Soccer / Football  Recreational";1;29.78
"PE";"Leisure Sports";"Soy Autista Y Que";"0014600000ocXNpAAM";"2017-01-19";"00646000004Zg3cAAC";"Olympic Event";18;194.26
"PE";"Liposuction";"Cirugia Plastica Anaya";"0014600000ocXbnAAE";"2017-02-08";"00646000004ZgDpAAK";"Liposuction  Surgical";1;158.83
"PE";"Liposuction";"Rinascere Medicina Avanzada";"0014600000ocU2mAAE";"2017-03-28";"00646000004ZgC4AAK";"Liposuction  Surgical";1;213.81
"PE";"Luxury Services";"The Luxury Ride Peru";"0014600000ocgHNAAY";"2015-05-26";"00646000004ZeKoAAK";"Limousine";3;157.91
"PE";"Make Up Course";"meFormo.es - CL";"0014600000p4d7BAAQ";"2014-10-22";"00646000006RaXsAAK";"Makeup Course";4;47.65
"PE";"Manicure";"S.uspiro Salón";"0014600000ocXY0AAM";"2015-01-13";"00646000004ZdxHAAS";"Nail Design";1;11.30
"PE";"Manicure";"Zoe Nails";"0014600000occV1AAI";"2015-05-18";"00646000004ZeKVAA0";"ManiPedi";13;176.24
"PE";"Masks";"LOVELY LASHES";"0014600000ocYk9AAE";"2014-01-20";"00646000004ZcdIAAS";"Extensions / Feathering";6;196.71
"PE";"Massage";"Alivi Centro de Rehabilitación";"0014600000ocX2GAAU";"2014-10-02";"00646000004ZdeEAAS";"Massage  Other Specialty";10;186.32
"PE";"Massage";"Energymind & Health";"0014600000ocXmRAAU";"2015-03-30";"00646000004ZeCFAA0";"Massage  Other Specialty";48;410.21
"PE";"Massage";"KOYA SPA";"0014600000ocYknAAE";"2015-12-23";"00646000004Zf1AAAS";"Massage  Classical";42;1793.26
"PE";"Massage";"M & E Estetica";"0014600000ocXVuAAM";"2015-01-30";"00646000004ZdxgAAC";"Massage  Hot Stone";3;44.90
"PE";"Massage";"Montalvo Spa-Chacarilla";"0014600000ocXzZAAU";"2016-09-07";"00646000004ZflcAAC";"Massage  Classical";14;831.72
"PE";"Massage";"Noa Salon";"0014600000ocgJbAAI";"2015-07-08";"00646000004ZeT1AAK";"Massage  Classical";30;344.23
"PE";"Massage";"Noa Salon";"0014600000ocXqvAAE";"2015-04-06";"00646000004ZeC7AAK";"Massage  Classical";24;275.82
"PE";"Massage";"Ysique SPA...";"0014600000ocXd9AAE";"2016-05-12";"00646000004ZfMbAAK";"Massage  Classical";9;519.56
"PE";"Medical Check Up";"Centro del Mioma Uterino";"0014600000occVoAAI";"2015-04-17";"00646000004ZeFNAA0";"Medical CheckUp";16;302.39
"PE";"Medical Check Up";"CentroMedic";"0014600000ocWoBAAU";"2014-07-11";"00646000004ZdNPAA0";"Medical CheckUp";160;1188.17
"PE";"Medical Check Up";"Red Vital";"0014600000ocYTOAA2";"2014-01-06";"00646000004ZcZBAA0";"Medical Checkup";122;1648.78
"PE";"Medical Footcare";"Podología Namaste";"0014600000ocY4fAAE";"2016-08-31";"00646000004ZfmUAAS";"Medical Foot Care";2;92.85
"PE";"Medical Footcare";"PodoSalud";"0014600000pCZwRAAW";"2017-08-08";"00646000006F5cVAAS";"Podiatrist";4;148.45
"PE";"Mens Fashion";"Bahille";"0014600000ocYkoAAE";"2016-02-11";"00646000004ZfD3AAK";"Apparel & Accessories  Mens  Belts";5;68.57
"PE";"Mens Fashion";"Ww Executive Wear";"0014600000ocX4LAAU";"2016-06-09";"00646000004ZfVbAAK";"Apparel & Accessories  Boys  Shirts  TShirts";9;274.62
"PE";"Microdermabrasion";"Hawka Spa";"0014600000ocgGkAAI";"2015-06-15";"00646000004ZeOuAAK";"Facial  Microdermabrasion";3;54.06
"PE";"Milk Product";"TIGO SAC.";"0014600000ocXL7AAM";"2014-11-07";"00646000004ZdkKAAS";"Cases  Food, Beverages & Tobacco  Cereal";75;644.94
"PE";"Mobile Phone";"Centro Tecnico Apple";"0014600000ocXQmAAM";"2017-03-06";"00646000004ZgF4AAK";"Electronics  Cellphone / Smartphone Accessories";13;115.15
"PE";"Mobile Phone";"Centro Tecnico Apple";"0014600000ocXQmAAM";"2017-03-06";"00646000004ZgG2AAK";"Electronics  Cellphone / Smartphone Accessories";2;12.16
"PE";"Mobile Phone";"HDH negocios Sac";"0014600000ocYDLAA2";"2013-08-14";"00646000004ZXsZAAW";"Electronics  Mobile Phones / Cellphones";11;131.04
"PE";"Mobile Phone";"ITELSISTEM SAC";"0014600000ocXSwAAM";"2017-03-06";"00646000004ZgEnAAK";"Electronics  Cellphone / Smartphone Accessories  Battery Backup";1;9.13
"PE";"Mobile Phone";"Otto Ware";"0014600000ocdJUAAY";"2015-04-26";"00646000004ZeFWAA0";"Electronics  Shredder";3;54.06
"PE";"Mobile Phone";"Otto Ware";"0014600000ocdJUAAY";"2015-04-26";"00646000004ZeJ1AAK";"Electronics  Cellphone / Smartphone Accessories";1;9.13
"PE";"Mobile Phone";"Otto Ware";"0014600000ocdJUAAY";"2015-04-26";"00646000004ZeJ5AAK";"Electronics  Cellphone / Smartphone Accessories";2;27.49
"PE";"Mobile Phone";"OTTO WARE NUEVA RAZON SOCIAL";"0014600000ocfVkAAI";"2016-08-16";"00646000004ZffPAAS";"Electronics  Mobile Phones / Cellphones";8;6839.48
"PE";"Mobile Phone";"OTTO WARE NUEVA RAZON SOCIAL";"0014600000ocfVkAAI";"2016-08-16";"00646000004Zfg0AAC";"Electronics  Cellphone / Smartphone Accessories";5;290.02
"PE";"Mobile Phone";"OTTO WARE NUEVA RAZON SOCIAL";"0014600000ocfVkAAI";"2016-08-16";"00646000004ZfneAAC";"Electronics  Cellphone / Smartphone Accessories";2;103.79
"PE";"Mobile Phone";"OTTO WARE NUEVA RAZON SOCIAL";"0014600000ocfVkAAI";"2016-08-16";"00646000004ZfnfAAC";"Electronics  Cellphone / Smartphone Accessories";2;48.20
"PE";"Mobile Phone";"Pimp Your Cell";"0014600000ocU4hAAE";"2017-04-12";"00646000004ZgHQAA0";"Electronics  Cellphone / Smartphone Accessories  Cables / Chargers / Adapters";9;109.68
"PE";"Mobile Phone";"Pimp Your Cell";"0014600000ocU4hAAE";"2017-04-12";"00646000004ZgHSAA0";"Electronics  Cellphone / Smartphone Accessories  Cables / Chargers / Adapters";9;62.95
"PE";"Mobile Phone";"Pimp Your Cell";"0014600000ocU4hAAE";"2017-04-12";"00646000004ZgHTAA0";"Electronics  Cellphone / Smartphone Accessories  Cables / Chargers / Adapters";2;21.32
"PE";"Mobile Phone";"XTR";"0014600000ocYBDAA2";"2013-05-13";"00646000004ZbPfAAK";"";4;206.48
"PE";"Mobile Phone";"Yener Electronic";"0014600000ocX61AAE";"2016-06-22";"00646000004ZfXSAA0";"Electronics  Mobile Phones / Cellphones";6;146.43
"PE";"Mobile Phone";"Yener Electronic";"0014600000ocX61AAE";"2016-06-22";"00646000004ZfXUAA0";"Electronics  Mobile Phones / Cellphones";6;41.97
"PE";"Mobile Phone";"Yener Electronic";"0014600000ocX61AAE";"2016-06-22";"00646000004ZfXWAA0";"Electronics  Mobile Phones / Cellphones";2;13.99
"PE";"Mobile Phone";"Yener Electronic";"0014600000ocX61AAE";"2016-06-22";"00646000004ZfXXAA0";"Electronics  Mobile Phones / Cellphones";3;16.40
"PE";"Mobile Phone";"YES";"0014600000ocV24AAE";"2016-04-28";"00646000004ZfOlAAK";"Electronics  Mobile Phones / Cellphones";2;91.02
"PE";"Musical";"Lima LA Geek";"0014600000ocXyJAAU";"2015-11-23";"00646000004ZexmAAC";"Outdoor Festival Ground";13;214.42
"PE";"Musical";"Oktoberfest";"0014600000ocWvgAAE";"2015-09-25";"00646000004ZejJAAS";"Outdoor Festival Ground";445;4902.36
"PE";"Musical";"Peru Rockas Fest";"0014600000ocWfbAAE";"2014-05-23";"00646000004ZdC4AAK";"Music Festival";24;197.32
"PE";"Musical";"Traffic Beach Club";"0014600000ocXX5AAM";"2015-01-26";"00646000004ZdwaAAC";"Party  Function Hall";9;109.96
"PE";"Musical";"Tropi Music Entertainment";"0014600000oce4GAAQ";"2015-07-22";"00646000004ZeZIAA0";"Latin Music";73;3571.24
"PE";"Nails";"Malbar";"0014600000ocUN3AAM";"2016-01-27";"00646000004Zf9tAAC";"ManiPedi";17;152.11
"PE";"Natural Cosmetics & Make Up";"Consorcio Dirtsac  S.A.C.";"0014600000ocXsgAAE";"2017-07-12";"00646000004ZgRjAAK";"Health & Beauty  Hair Dryers";1;19.85
"PE";"Natural Cosmetics & Make Up";"Consorcio Dirtsac  S.A.C.";"0014600000ocXsgAAE";"2017-07-12";"00646000004ZgRkAAK";"Health & Beauty  Shaving & Grooming  Epilators";8;97.74
"PE";"Natural Cosmetics & Make Up";"Consorcio Dirtsac  S.A.C.";"0014600000ocXsgAAE";"2017-07-12";"00646000004ZgRmAAK";"Health & Beauty  Hair Dryers";11;164.63
"PE";"Natural Cosmetics & Make Up";"Consorcio Dirtsac  S.A.C.";"0014600000ocXsgAAE";"2017-07-12";"00646000004ZgRwAAK";"Health & Beauty  Shaving & Grooming  Epilators";1;11.58
"PE";"Natural Cosmetics & Make Up";"Consorcio Dirtsac  S.A.C.";"0014600000ocXsgAAE";"2017-07-12";"00646000006F5b0AAC";"Health & Beauty  Hair Dryers";4;47.65
"PE";"Navigation";"Gps Go";"0014600000ocXMoAAM";"2014-12-16";"00646000004Zdr4AAC";"Electronics  Automotive GPS  Tracker";2;232.14
"PE";"Online Services";"UNITED WAY PERÚ";"0014600000ocYACAA2";"2013-08-07";"00646000004ZamyAAC";"";38;146.61
"PE";"Organic groceries";"EVRO";"0014600000ocUN1AAM";"2015-11-30";"00646000004Zel5AAC";"Food, Beverages & Tobacco  Snacks  Cookies";13;115.15
"PE";"Other";"Aldeas Infantiles SOS Perú";"0014600000ocYIVAA2";"2013-08-29";"00646000004ZcXAAA0";"Hotel";77;372.64
"PE";"Other";"Asociación Grupo de Trabajo Redes";"0014600000ocXqmAAE";"2015-02-24";"00646000004Ze2ZAAS";"Womens Issues";35;106.91
"PE";"Other";"Blingeee Spa Cio - Nueva";"0014600000ocY3OAAU";"2016-08-23";"00646000004Zfm2AAC";"Party  Childrens";5;496.34
"PE";"Other";"Bolaroja";"0014600000ocYIbAAM";"2013-12-03";"00646000004ZXpSAAW";"Hotel";125;989.64
"PE";"Other";"Centenario FC";"0014600000ocUPFAA2";"2014-02-19";"00646000004ZcmuAAC";"Equipment  Entertainment";28;324.99
"PE";"Other";"Discoteca Drama";"0014600000ocYShAAM";"2013-06-19";"00646000004ZcMKAA0";"";76;2042.80
"PE";"Other";"Equuara";"0014600000ocXVyAAM";"2015-01-12";"00646000004ZdtrAAC";"Horse Back Riding  Training";1;24.13
"PE";"Other";"Fundación Niños del Arcoiris";"0014600000ocXVwAAM";"2015-02-03";"00646000004ZdyRAAS";"Youth & Family";8;24.44
"PE";"Other";"Fundación Teletón San Juan de Dios";"0014600000ocYPVAA2";"2013-09-16";"00646000004ZcQyAAK";"Cinema  DriveIn";216;1310.35
"PE";"Other";"La Alameda & Hacienda Club";"0014600000ocVK5AAM";"2014-04-28";"00646000004ZcpyAAC";"Camp  Sport";3;66.28
"PE";"Other";"Operación Sonrisa PE";"0014600000ocWwfAAE";"2015-09-30";"00646000004ZeoqAAC";"Health & Disease Advocacy";2;7.64
"PE";"Other";"Vania Benel";"0014600000occTGAAY";"2015-05-06";"00646000004ZeI5AAK";"Consultant  Life Coach";3;51.31
"PE";"Other";"Visita y locuras navideñas";"0014600000ocXINAA2";"2014-11-12";"00646000004ZdlCAAS";"Clown";47;1577.00
"PE";"Other";"World Vision Peru - PE";"0014600000ocbfLAAQ";"2015-04-10";"00646000004ZeBxAAK";"Youth & Family";16;62.62
"PE";"Others";"Centro Podológico";"0014600000ocXM3AAM";"2014-11-12";"00646000004ZdnNAAS";"Chiropractic / Osteopathy";45;2017.45
"PE";"Others";"Conforfit - CL";"0014600000p4d7FAAQ";"2014-12-09";"00646000006RaY1AAK";"Consultant  Nutritional / WeightLoss";1;16.58
"PE";"Others";"Estetia";"0014600000ocWj3AAE";"2014-04-11";"00646000004ZczoAAC";"Mole / Growth Removal";261;4303.39
"PE";"Others";"Fundación Vista";"0014600000ocWbpAAE";"2014-04-14";"00646000004Zd14AAC";"Eye Exam";34;380.58
"PE";"Others";"Medyad SAC";"0014600000ocUKcAAM";"2016-02-16";"00646000004ZfEJAA0";"Ultrasound  3D / 4D";51;919.08
"PE";"Others";"Urozen Clínica de Urología Avanzada";"0014600000oce3EAAQ";"2015-08-05";"00646000004ZeZPAA0";"Urologist";3;275.82
"PE";"Others";"Visalud";"0014600000ocXzqAAE";"2016-08-17";"00646000004ZfdhAAC";"Medical CheckUp";69;1466.43
"PE";"Outdoor_Other";"Aventura sin Limites";"0014600000ocXKXAA2";"2014-11-24";"00646000004ZdnbAAC";"Rappelling / Abseiling";7;215.95
"PE";"Outdoor_Other";"Club Ecuestre La Encantada";"0014600000ocUEdAAM";"2016-07-30";"00646000004ZfjzAAC";"Horse Back Riding  Training";21;303.92
"PE";"Outdoor_Other";"Happy Ice";"0014600000ocUNNAA2";"2016-02-03";"00646000004ZfBvAAK";"Leisure Park";42;432.51
"PE";"Outdoor_Other";"La Pacha Mia";"0014600000ocYkzAAE";"2015-12-21";"00646000004Zf0oAAC";"Camp  Day";44;877.23
"PE";"Outdoor_Other";"Peru Trail Running";"0014600000ocanxAAA";"2016-03-03";"00646000004ZfFxAAK";"Race  High Heel";97;2560.53
"PE";"Outdoor_Other";"Posada Clemencia";"0014600000ocUNDAA2";"2016-02-02";"00646000004ZfBTAA0";"Camp  Day";26;1024.46
"PE";"Outdoor_Other";"Sonrisas saltarinas";"0014600000ocXGVAA2";"2014-11-12";"00646000004Zdn8AAC";"Balloon / Helium Tank Rental";5;394.94
"PE";"Outdoor_Other";"T&T Turismo y Servicios";"0014600000ocaoDAAQ";"2016-03-21";"00646000004ZfKoAAK";"Tour  Boat";97;4900.22
"PE";"Outdoor_Other";"Xtreme ventos";"0014600000oce3ZAAQ";"2015-07-23";"00646000004ZeYDAA0";"Running  Recreational";8;546.74
"PE";"Over the Counter Medicine / Tests";"Laboratorios M&G Vida Natural Eirl";"0014600000ocXOAAA2";"2017-02-13";"00646000004Zg90AAC";"Food, Beverages & Tobacco  Cleansing & Digestion Supplements";7;144.87
"PE";"Over the Counter Medicine / Tests";"Laboratorios M&G Vida Natural Eirl";"0014600000ocXOAAA2";"2017-02-13";"00646000004Zg91AAC";"Food, Beverages & Tobacco  Cleansing & Digestion Supplements";2;18.27
"PE";"Over the Counter Medicine / Tests";"Laboratorios M&G Vida Natural Eirl";"0014600000ocXOAAA2";"2017-02-13";"00646000004Zg92AAC";"Food, Beverages & Tobacco  Cleansing & Digestion Supplements";1;7.61
"PE";"Over the Counter Medicine / Tests";"Laboratorios M&G Vida Natural Eirl";"0014600000ocXOAAA2";"2017-02-13";"00646000004Zg93AAC";"Food, Beverages & Tobacco  Cleansing & Digestion Supplements";3;42.67
"PE";"Package Holiday";"Kadi Tours";"0014600000ocWd4AAE";"2014-04-10";"00646000004Zd0HAAS";"Travel Agency";18;4008.02
"PE";"Package Holiday";"Kadi Tours";"0014600000ocWd4AAE";"2014-04-10";"00646000004Zd3TAAS";"Travel Agency";10;1035.45
"PE";"Paintball ";"PaintBall Pradera";"0014600000ocWxWAAU";"2014-07-18";"00646000004ZdPyAAK";"Paintball";76;2443.54
"PE";"Paintball ";"PaintBall Pradera";"0014600000ocWxWAAU";"2014-07-18";"00646000004ZdR5AAK";"Paintball";1;36.96
"PE";"Parks";"La Granja Villa Norte y Sur";"0014600000ocfWcAAI";"2015-06-18";"00646000004ZePfAAK";"Leisure Park";1287;13423.91
"PE";"Party";"Conciertos Arias Campero";"0014600000ocWfTAAU";"2014-05-21";"00646000004ZdBaAAK";"Hip Hop";96;1515.61
"PE";"Party";"Fiesta Dubai en Villa Verde";"0014600000ocXFhAAM";"2014-12-12";"00646000004ZdqRAAS";"Party  Function Hall";106;2428.27
"PE";"Party";"Fiesta Hotel y Casino";"0014600000ocWWCAA2";"2015-12-22";"00646000004Zf0KAAS";"Party  Function Hall";205;5313.18
"PE";"Party";"Fiesta Tsunami";"0014600000ocdKmAAI";"2016-12-07";"00646000004Zg1GAAS";"Party  Function Hall";300;8369.14
"PE";"Party";"LOOK ENTERTAINMENT GROUP S.A.C.";"0014600000ocYIgAAM";"2013-12-04";"00646000004ZXtjAAG";"";200;4337.29
"PE";"Party";"LOOK ENTERTAINMENT GROUP S.A.C.";"0014600000ocYIgAAM";"2013-12-04";"00646000004ZXtkAAG";"";202;3756.95
"PE";"Party";"NINI SHOW";"0014600000ocXRDAA2";"2017-03-01";"00646000004ZgBOAA0";"Party  Childrens";4;475.27
"PE";"Party";"Rumy Sur";"0014600000ocUP4AAM";"2014-02-18";"00646000004ZciHAAS";"Party  Beach";5;44.29
"PE";"Party";"skylab promote";"0014600000ocWhOAAU";"2014-05-28";"00646000004ZdGzAAK";"Dance / Electronic  Music";20;226.03
"PE";"Party";"Springfield New Year";"0014600000ocXKxAAM";"2014-12-22";"00646000004ZdraAAC";"Outdoor Festival Ground";76;1160.68
"PE";"Party";"Take the lead SAC";"0014600000ocXHAAA2";"2014-12-05";"00646000004Zdq2AAC";"Party  Function Hall";429;10191.11
"PE";"Performances";"Inti Killa Raymi";"0014600000ocYOZAA2";"2013-03-05";"00646000004ZcTDAA0";"";9;122.48
"PE";"Pets";"Vetscan";"0014600000ocYP1AAM";"2013-06-11";"00646000004ZcMGAA0";"Vet";61;237.63
"PE";"Photo Shoot Outdoors";"Di Anima Foto";"0014600000ocXOgAAM";"2017-03-17";"00646000004ZgBYAA0";"Photo Shoot  Seasonal";4;62.31
"PE";"Photo Shoot Outdoors";"Lorena Reyes Fotografia";"0014600000ocgHaAAI";"2015-05-23";"00646000004ZeL1AAK";"Photo Shoot  Studio";41;528.72
"PE";"Photo Shoot Studio";"Album del abuelo / Cuenta principal";"0014600000ocX2CAAU";"2014-08-01";"00646000004ZdRJAA0";"Photo Shoot  Studio";74;945.65
"PE";"Photo Shoot Studio";"Gm Studios";"0014600000ocULtAAM";"2015-11-20";"00646000004ZemKAAS";"Photo Shoot  Studio";7;98.66
"PE";"Photo Shoot Studio";"Julio Wong Estudio Fotografico";"0014600000ocXnzAAE";"2015-03-24";"00646000004Ze9jAAC";"Photo Shoot  Studio";73;512.23
"PE";"Photo Shoot Studio";"Photo Gifts Perú";"0014600000ocXAlAAM";"2014-10-27";"00646000004ZdjCAAS";"Photo Processing";74;1049.50
"PE";"Photo Shoot Studio";"Picmania Studio";"0014600000ocWqsAAE";"2015-09-14";"00646000004ZegKAAS";"Photo Shoot  Studio";18;189.37
"PE";"Photo Shoot Studio";"Picmania Studio";"0014600000ocWqsAAE";"2015-09-14";"00646000004ZegLAAS";"Photo Shoot  Studio";10;102.63
"PE";"Photography";"Creaciones El Diez";"0014600000ocXcEAAU";"2016-04-22";"00646000004ZfNTAA0";"Custom Printing  Shirts / Business Cards";8;75.75
"PE";"Photography";"Femme Boudoir Photography";"0014600000occWDAAY";"2015-04-19";"00646000004ZeH8AAK";"Photo Shoot  Boudoir / Pinup";6;111.79
"PE";"Photography";"Jackeline Photography";"0014600000ocUC7AAM";"2017-04-25";"00646000004ZgILAA0";"Photography";23;457.25
"PE";"Photography";"MJ Photo Store";"0014600000ocUKaAAM";"2016-02-17";"00646000004ZfEKAA0";"Photo Printing  NonCanvas";27;639.29
"PE";"Photography Course";"El Profesor Online - CL";"0014600000ocYlbAAE";"2016-01-05";"00646000004Zf3DAAS";"eLearning";1;15.27
"PE";"Photography Course";"IDS - CL";"0014600000p4d76AAA";"2016-06-01";"00646000006RabCAAS";"eLearning";1;24.44
"PE";"Pilates";"Pilates Plus Fitness Larcomar";"0014600000ocWzQAAU";"2014-08-05";"00646000004ZdTiAAK";"Pilates  Equipment";50;2106.95
"PE";"Power Plate";"Studio Power Pate";"0014600000ocYjqAAE";"2013-10-14";"00646000004ZbMtAAK";"Power Plate / Whole Body Vibration";93;2802.13
"PE";"Product Customization";"Cuadros y Estilo";"0014600000ocXDOAA2";"2014-10-14";"00646000004Zdg1AAC";"Photo Processing";40;598.36
"PE";"Product Customization";"MDM";"0014600000ocYHDAA2";"2013-11-29";"00646000004ZcXlAAK";"Custom Printing  Shirts / Business Cards";57;520.57
